,tile,date,variable,value,geometry
1454,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4325878,"POLYGON ((-67.09583333333333 10.408333333333331, -67.09166666666667 10.408333333333331, -67.09166666666667 10.412499999999998, -67.09583333333333 10.412499999999998, -67.09583333333333 10.408333333333331))"
1455,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.78595334,"POLYGON ((-67.09166666666667 10.408333333333331, -67.0875 10.408333333333331, -67.0875 10.412499999999998, -67.09166666666667 10.412499999999998, -67.09166666666667 10.408333333333331))"
1456,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6179782,"POLYGON ((-67.0875 10.408333333333331, -67.08333333333334 10.408333333333331, -67.08333333333334 10.412499999999998, -67.0875 10.412499999999998, -67.0875 10.408333333333331))"
1457,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.5747138,"POLYGON ((-67.08333333333333 10.408333333333331, -67.07916666666667 10.408333333333331, -67.07916666666667 10.412499999999998, -67.08333333333333 10.412499999999998, -67.08333333333333 10.408333333333331))"
1458,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.40652072,"POLYGON ((-67.07916666666667 10.408333333333331, -67.075 10.408333333333331, -67.075 10.412499999999998, -67.07916666666667 10.412499999999998, -67.07916666666667 10.408333333333331))"
1459,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.45761225,"POLYGON ((-67.075 10.408333333333331, -67.07083333333334 10.408333333333331, -67.07083333333334 10.412499999999998, -67.075 10.412499999999998, -67.075 10.408333333333331))"
1460,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4590795,"POLYGON ((-67.07083333333334 10.408333333333331, -67.06666666666668 10.408333333333331, -67.06666666666668 10.412499999999998, -67.07083333333334 10.412499999999998, -67.07083333333334 10.408333333333331))"
1461,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.5107346,"POLYGON ((-67.06666666666666 10.408333333333331, -67.0625 10.408333333333331, -67.0625 10.412499999999998, -67.06666666666666 10.412499999999998, -67.06666666666666 10.408333333333331))"
1462,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6563716,"POLYGON ((-67.0625 10.408333333333331, -67.05833333333334 10.408333333333331, -67.05833333333334 10.412499999999998, -67.0625 10.412499999999998, -67.0625 10.408333333333331))"
1463,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.6516407,"POLYGON ((-67.05833333333334 10.408333333333331, -67.05416666666667 10.408333333333331, -67.05416666666667 10.412499999999998, -67.05833333333334 10.412499999999998, -67.05833333333334 10.408333333333331))"
1464,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.2666099,"POLYGON ((-67.05416666666666 10.408333333333331, -67.05 10.408333333333331, -67.05 10.412499999999998, -67.05416666666666 10.412499999999998, -67.05416666666666 10.408333333333331))"
1465,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.83715695,"POLYGON ((-67.05 10.408333333333331, -67.04583333333333 10.408333333333331, -67.04583333333333 10.412499999999998, -67.05 10.412499999999998, -67.05 10.408333333333331))"
1466,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.77623945,"POLYGON ((-67.04583333333333 10.408333333333331, -67.04166666666667 10.408333333333331, -67.04166666666667 10.412499999999998, -67.04583333333333 10.412499999999998, -67.04583333333333 10.408333333333331))"
1467,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7769707,"POLYGON ((-67.04166666666667 10.408333333333331, -67.03750000000001 10.408333333333331, -67.03750000000001 10.412499999999998, -67.04166666666667 10.412499999999998, -67.04166666666667 10.408333333333331))"
1468,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7771999,"POLYGON ((-67.0375 10.408333333333331, -67.03333333333333 10.408333333333331, -67.03333333333333 10.412499999999998, -67.0375 10.412499999999998, -67.0375 10.408333333333331))"
1469,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3505566,"POLYGON ((-67.03333333333333 10.408333333333331, -67.02916666666667 10.408333333333331, -67.02916666666667 10.412499999999998, -67.03333333333333 10.412499999999998, -67.03333333333333 10.408333333333331))"
1470,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.399605,"POLYGON ((-67.02916666666667 10.408333333333331, -67.025 10.408333333333331, -67.025 10.412499999999998, -67.02916666666667 10.412499999999998, -67.02916666666667 10.408333333333331))"
1471,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.090024,"POLYGON ((-67.025 10.408333333333331, -67.02083333333334 10.408333333333331, -67.02083333333334 10.412499999999998, -67.025 10.412499999999998, -67.025 10.408333333333331))"
1472,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.062038,"POLYGON ((-67.02083333333333 10.408333333333331, -67.01666666666667 10.408333333333331, -67.01666666666667 10.412499999999998, -67.02083333333333 10.412499999999998, -67.02083333333333 10.408333333333331))"
1473,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,16.55279,"POLYGON ((-67.01666666666667 10.408333333333331, -67.0125 10.408333333333331, -67.0125 10.412499999999998, -67.01666666666667 10.412499999999998, -67.01666666666667 10.408333333333331))"
1474,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.082909,"POLYGON ((-67.0125 10.408333333333331, -67.00833333333334 10.408333333333331, -67.00833333333334 10.412499999999998, -67.0125 10.412499999999998, -67.0125 10.408333333333331))"
1475,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,4.0847473,"POLYGON ((-67.00833333333334 10.408333333333331, -67.00416666666668 10.408333333333331, -67.00416666666668 10.412499999999998, -67.00833333333334 10.412499999999998, -67.00833333333334 10.408333333333331))"
1476,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.4308147,"POLYGON ((-67.00416666666666 10.408333333333331, -67 10.408333333333331, -67 10.412499999999998, -67.00416666666666 10.412499999999998, -67.00416666666666 10.408333333333331))"
1477,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.1269479,"POLYGON ((-67 10.408333333333331, -66.99583333333334 10.408333333333331, -66.99583333333334 10.412499999999998, -67 10.412499999999998, -67 10.408333333333331))"
1478,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.1393878,"POLYGON ((-66.99583333333334 10.408333333333331, -66.99166666666667 10.408333333333331, -66.99166666666667 10.412499999999998, -66.99583333333334 10.412499999999998, -66.99583333333334 10.408333333333331))"
1479,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.4973388,"POLYGON ((-66.99166666666666 10.408333333333331, -66.9875 10.408333333333331, -66.9875 10.412499999999998, -66.99166666666666 10.412499999999998, -66.99166666666666 10.408333333333331))"
1480,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.5459387,"POLYGON ((-66.9875 10.408333333333331, -66.98333333333333 10.408333333333331, -66.98333333333333 10.412499999999998, -66.9875 10.412499999999998, -66.9875 10.408333333333331))"
1481,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.556596,"POLYGON ((-66.98333333333333 10.408333333333331, -66.97916666666667 10.408333333333331, -66.97916666666667 10.412499999999998, -66.98333333333333 10.412499999999998, -66.98333333333333 10.408333333333331))"
1482,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.25179088,"POLYGON ((-67.12083333333334 10.404166666666665, -67.11666666666667 10.404166666666665, -67.11666666666667 10.408333333333331, -67.12083333333334 10.408333333333331, -67.12083333333334 10.404166666666665))"
1483,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.33364403,"POLYGON ((-67.11666666666666 10.404166666666665, -67.1125 10.404166666666665, -67.1125 10.408333333333331, -67.11666666666666 10.408333333333331, -67.11666666666666 10.404166666666665))"
1484,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.33417192,"POLYGON ((-67.1125 10.404166666666665, -67.10833333333333 10.404166666666665, -67.10833333333333 10.408333333333331, -67.1125 10.408333333333331, -67.1125 10.404166666666665))"
1485,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.32036623,"POLYGON ((-67.10833333333333 10.404166666666665, -67.10416666666667 10.404166666666665, -67.10416666666667 10.408333333333331, -67.10833333333333 10.408333333333331, -67.10833333333333 10.404166666666665))"
1486,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.39121744,"POLYGON ((-67.10416666666667 10.404166666666665, -67.10000000000001 10.404166666666665, -67.10000000000001 10.408333333333331, -67.10416666666667 10.408333333333331, -67.10416666666667 10.404166666666665))"
1487,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.42361754,"POLYGON ((-67.1 10.404166666666665, -67.09583333333333 10.404166666666665, -67.09583333333333 10.408333333333331, -67.1 10.408333333333331, -67.1 10.404166666666665))"
1488,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.42799455,"POLYGON ((-67.09583333333333 10.404166666666665, -67.09166666666667 10.404166666666665, -67.09166666666667 10.408333333333331, -67.09583333333333 10.408333333333331, -67.09583333333333 10.404166666666665))"
1489,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.4281237,"POLYGON ((-67.09166666666667 10.404166666666665, -67.0875 10.404166666666665, -67.0875 10.408333333333331, -67.09166666666667 10.408333333333331, -67.09166666666667 10.404166666666665))"
1490,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.36284044,"POLYGON ((-67.0875 10.404166666666665, -67.08333333333334 10.404166666666665, -67.08333333333334 10.408333333333331, -67.0875 10.408333333333331, -67.0875 10.404166666666665))"
1491,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.36105627,"POLYGON ((-67.08333333333333 10.404166666666665, -67.07916666666667 10.404166666666665, -67.07916666666667 10.408333333333331, -67.08333333333333 10.408333333333331, -67.08333333333333 10.404166666666665))"
1492,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.565918,"POLYGON ((-67.07916666666667 10.404166666666665, -67.075 10.404166666666665, -67.075 10.408333333333331, -67.07916666666667 10.408333333333331, -67.07916666666667 10.404166666666665))"
1493,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.61773187,"POLYGON ((-67.075 10.404166666666665, -67.07083333333334 10.404166666666665, -67.07083333333334 10.408333333333331, -67.075 10.408333333333331, -67.075 10.404166666666665))"
1494,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.8439381,"POLYGON ((-67.07083333333334 10.404166666666665, -67.06666666666668 10.404166666666665, -67.06666666666668 10.408333333333331, -67.07083333333334 10.408333333333331, -67.07083333333334 10.404166666666665))"
1495,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.78836584,"POLYGON ((-67.06666666666666 10.404166666666665, -67.0625 10.404166666666665, -67.0625 10.408333333333331, -67.06666666666666 10.408333333333331, -67.06666666666666 10.404166666666665))"
1496,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.64886785,"POLYGON ((-67.0625 10.404166666666665, -67.05833333333334 10.404166666666665, -67.05833333333334 10.408333333333331, -67.0625 10.408333333333331, -67.0625 10.404166666666665))"
1497,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.2597275,"POLYGON ((-67.05833333333334 10.404166666666665, -67.05416666666667 10.404166666666665, -67.05416666666667 10.408333333333331, -67.05833333333334 10.408333333333331, -67.05833333333334 10.404166666666665))"
1498,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.2836348,"POLYGON ((-67.05416666666666 10.404166666666665, -67.05 10.404166666666665, -67.05 10.408333333333331, -67.05416666666666 10.408333333333331, -67.05416666666666 10.404166666666665))"
1499,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7031377,"POLYGON ((-67.05 10.404166666666665, -67.04583333333333 10.404166666666665, -67.04583333333333 10.408333333333331, -67.05 10.408333333333331, -67.05 10.404166666666665))"
1500,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.7149409,"POLYGON ((-67.04583333333333 10.404166666666665, -67.04166666666667 10.404166666666665, -67.04166666666667 10.408333333333331, -67.04583333333333 10.408333333333331, -67.04583333333333 10.404166666666665))"
1501,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.93626016,"POLYGON ((-67.04166666666667 10.404166666666665, -67.03750000000001 10.404166666666665, -67.03750000000001 10.408333333333331, -67.04166666666667 10.408333333333331, -67.04166666666667 10.404166666666665))"
1502,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.8694626,"POLYGON ((-67.0375 10.404166666666665, -67.03333333333333 10.404166666666665, -67.03333333333333 10.408333333333331, -67.0375 10.408333333333331, -67.0375 10.404166666666665))"
1503,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.9693973,"POLYGON ((-67.03333333333333 10.404166666666665, -67.02916666666667 10.404166666666665, -67.02916666666667 10.408333333333331, -67.03333333333333 10.408333333333331, -67.03333333333333 10.404166666666665))"
1504,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.118908,"POLYGON ((-67.02916666666667 10.404166666666665, -67.025 10.404166666666665, -67.025 10.408333333333331, -67.02916666666667 10.408333333333331, -67.02916666666667 10.404166666666665))"
1505,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,8.095429,"POLYGON ((-67.025 10.404166666666665, -67.02083333333334 10.404166666666665, -67.02083333333334 10.408333333333331, -67.025 10.408333333333331, -67.025 10.404166666666665))"
1506,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,16.465742,"POLYGON ((-67.02083333333333 10.404166666666665, -67.01666666666667 10.404166666666665, -67.01666666666667 10.408333333333331, -67.02083333333333 10.408333333333331, -67.02083333333333 10.404166666666665))"
1507,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,16.49557,"POLYGON ((-67.01666666666667 10.404166666666665, -67.0125 10.404166666666665, -67.0125 10.408333333333331, -67.01666666666667 10.408333333333331, -67.01666666666667 10.404166666666665))"
1508,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.5315313,"POLYGON ((-67.0125 10.404166666666665, -67.00833333333334 10.404166666666665, -67.00833333333334 10.408333333333331, -67.0125 10.408333333333331, -67.0125 10.404166666666665))"
1509,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,2.520337,"POLYGON ((-67.00833333333334 10.404166666666665, -67.00416666666668 10.404166666666665, -67.00416666666668 10.408333333333331, -67.00833333333334 10.408333333333331, -67.00833333333334 10.404166666666665))"
1510,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.7821225,"POLYGON ((-67.00416666666666 10.404166666666665, -67 10.404166666666665, -67 10.408333333333331, -67.00416666666666 10.408333333333331, -67.00416666666666 10.404166666666665))"
1511,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.5488235,"POLYGON ((-67 10.404166666666665, -66.99583333333334 10.404166666666665, -66.99583333333334 10.408333333333331, -67 10.408333333333331, -67 10.404166666666665))"
1512,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.2251527,"POLYGON ((-66.99583333333334 10.404166666666665, -66.99166666666667 10.404166666666665, -66.99166666666667 10.408333333333331, -66.99583333333334 10.408333333333331, -66.99583333333334 10.404166666666665))"
1513,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,3.494652,"POLYGON ((-66.99166666666666 10.404166666666665, -66.9875 10.404166666666665, -66.9875 10.408333333333331, -66.99166666666666 10.408333333333331, -66.99166666666666 10.404166666666665))"
1514,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.5487692,"POLYGON ((-66.9875 10.404166666666665, -66.98333333333333 10.404166666666665, -66.98333333333333 10.408333333333331, -66.9875 10.408333333333331, -66.9875 10.404166666666665))"
1515,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.3214246,"POLYGON ((-66.98333333333333 10.404166666666665, -66.97916666666667 10.404166666666665, -66.97916666666667 10.408333333333331, -66.98333333333333 10.408333333333331, -66.98333333333333 10.404166666666665))"
1516,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.73391634,"POLYGON ((-67.0875 10.399999999999999, -67.08333333333334 10.399999999999999, -67.08333333333334 10.404166666666665, -67.0875 10.404166666666665, -67.0875 10.399999999999999))"
1517,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.65571415,"POLYGON ((-67.08333333333333 10.399999999999999, -67.07916666666667 10.399999999999999, -67.07916666666667 10.404166666666665, -67.08333333333333 10.404166666666665, -67.08333333333333 10.399999999999999))"
1518,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.5632018,"POLYGON ((-67.07916666666667 10.399999999999999, -67.075 10.399999999999999, -67.075 10.404166666666665, -67.07916666666667 10.404166666666665, -67.07916666666667 10.399999999999999))"
1519,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.61039674,"POLYGON ((-67.075 10.399999999999999, -67.07083333333334 10.399999999999999, -67.07083333333334 10.404166666666665, -67.075 10.404166666666665, -67.075 10.399999999999999))"
1520,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.91452724,"POLYGON ((-67.07083333333334 10.399999999999999, -67.06666666666668 10.399999999999999, -67.06666666666668 10.404166666666665, -67.07083333333334 10.404166666666665, -67.07083333333334 10.399999999999999))"
1521,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,1.0298439,"POLYGON ((-67.06666666666666 10.399999999999999, -67.0625 10.399999999999999, -67.0625 10.404166666666665, -67.06666666666666 10.404166666666665, -67.06666666666666 10.399999999999999))"
1522,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.9930755,"POLYGON ((-67.0625 10.399999999999999, -67.05833333333334 10.399999999999999, -67.05833333333334 10.404166666666665, -67.0625 10.404166666666665, -67.0625 10.399999999999999))"
1523,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.8219693,"POLYGON ((-67.05833333333334 10.399999999999999, -67.05416666666667 10.399999999999999, -67.05416666666667 10.404166666666665, -67.05833333333334 10.404166666666665, -67.05833333333334 10.399999999999999))"
1524,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.82689667,"POLYGON ((-67.05416666666666 10.399999999999999, -67.05 10.399999999999999, -67.05 10.404166666666665, -67.05416666666666 10.404166666666665, -67.05416666666666 10.399999999999999))"
1525,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.36322334,"POLYGON ((-67.05 10.399999999999999, -67.04583333333333 10.399999999999999, -67.04583333333333 10.404166666666665, -67.05 10.404166666666665, -67.05 10.399999999999999))"
1526,h11v07,2019-03-01,DNB_BRDF-Corrected_NTL,0.97308165,"POLYGON ((-67.04583333333333 10.399999999999999, -67.04166666666667 10.399999999999999, -67.04166666666667 10.404166666666665, -67.04583333333333 10.404166666666665, -67.04583333333333 10.399999999999999))"
